pays,annee,total,male,female,F 00-14,M 00-14,F 15-29,M 15-29,F 30-44,M 30-44,F 45-59,M 45-59,F 60+,M 60+,00-14,15-29,30-44,45-59,60+
Slovenia,1973,1766697.0,856306,910391,205121.0,214947.0,209128.0,224117.0,183053.0,189883.0,151666.0,116951.0,161423.0,110408.0,420068.0,433245.0,372936.0,268617.0,271831.0
Slovenia,1974,1776132.0,860488,915644,206252.0,216060.0,210233.0,224342.0,181282.0,188859.0,154549.0,120742.0,163328.0,110485.0,422312.0,434575.0,370141.0,275291.0,273813.0
Slovenia,1975,1793581.0,868333,925248,207942.0,217717.0,211926.0,224998.0,181141.0,189482.0,159140.0,125996.0,165099.0,110140.0,425659.0,436924.0,370623.0,285136.0,275239.0
Slovenia,1976,1820249.0,880363,939886,210888.0,220913.0,215898.0,227543.0,181587.0,189554.0,164965.0,132218.0,166548.0,110135.0,431801.0,443441.0,371141.0,297183.0,276683.0
Slovenia,1977,1842377.0,889939,952438,212743.0,223054.0,219441.0,229409.0,182217.0,189794.0,171299.0,138646.0,166738.0,109036.0,435797.0,448850.0,372011.0,309945.0,275774.0
Slovenia,1978,1862548.0,898617,963931,214083.0,224692.0,222558.0,230937.0,183160.0,190462.0,177594.0,145015.0,166536.0,107511.0,438775.0,453495.0,373622.0,322609.0,274047.0
Slovenia,1979,1882599.0,907666,974933,215377.0,226389.0,225210.0,232355.0,184378.0,191664.0,182891.0,150870.0,167077.0,106388.0,441766.0,457565.0,376042.0,333761.0,273465.0
Slovenia,1980,1901315.0,916770,984545,216482.0,228140.0,227117.0,233448.0,185683.0,193337.0,186429.0,155776.0,168834.0,106069.0,444622.0,460565.0,379020.0,342205.0,274903.0
Slovenia,1981,1906531.0,920197,986334,216200.0,228064.0,226680.0,232307.0,187854.0,196857.0,187102.0,158493.0,168498.0,104476.0,444264.0,458987.0,384711.0,345595.0,272974.0
Slovenia,1982,1910334.0,923626,986708,215022.0,227288.0,225536.0,230803.0,190671.0,201104.0,186215.0,160860.0,169264.0,103571.0,442310.0,456339.0,391775.0,347075.0,272835.0
Slovenia,1983,1922321.0,931324,990997,214223.0,227077.0,224906.0,230066.0,195267.0,206993.0,184867.0,163435.0,171734.0,103753.0,441300.0,454972.0,402260.0,348302.0,275487.0
Slovenia,1984,1932154.0,937777,994377,212842.0,226307.0,223947.0,229009.0,200344.0,212890.0,182887.0,165444.0,174357.0,104127.0,439149.0,452956.0,413234.0,348331.0,278484.0
Slovenia,1985,1941641.0,943505,998136,211224.0,225162.0,223175.0,227981.0,205551.0,218376.0,181376.0,167466.0,176810.0,104520.0,436386.0,451156.0,423927.0,348842.0,281330.0
Slovenia,1986,1965964.0,955809,1010155,211061.0,224600.0,224304.0,228918.0,211256.0,224355.0,181570.0,170354.0,181964.0,107582.0,435661.0,453222.0,435611.0,351924.0,289546.0
Slovenia,1987,1989776.0,967346,1022430,210997.0,224211.0,225620.0,229719.0,216690.0,229749.0,182201.0,173112.0,186922.0,110555.0,435208.0,455339.0,446439.0,355313.0,297477.0
Slovenia,1988,1995196.0,969565,1025631,208836.0,221505.0,225103.0,228513.0,219968.0,232689.0,181585.0,174300.0,190139.0,112558.0,430341.0,453616.0,452657.0,355885.0,302697.0
Slovenia,1989,1996351.0,969541,1026810,205613.0,217526.0,224391.0,227147.0,222869.0,235150.0,180791.0,175203.0,193146.0,114515.0,423139.0,451538.0,458019.0,355994.0,307661.0
Slovenia,1990,1998161.0,969845,1028316,201598.0,212633.0,224031.0,226254.0,226065.0,237906.0,180124.0,176262.0,196498.0,116790.0,414231.0,450285.0,463971.0,356386.0,313288.0
Slovenia,1991,1999429.0,969858,1029571,198012.0,208645.0,222307.0,224904.0,228642.0,239143.0,179531.0,176466.0,201079.0,120700.0,406657.0,447211.0,467785.0,355997.0,321779.0
Slovenia,1992,1996498.0,967807,1028691,193195.0,203150.0,220740.0,223981.0,230857.0,239975.0,178514.0,176143.0,205385.0,124558.0,396345.0,444721.0,470832.0,354657.0,329943.0
Slovenia,1993,1991746.0,965016,1026730,187592.0,196831.0,219411.0,223525.0,232697.0,240449.0,177557.0,175845.0,209473.0,128366.0,384423.0,442936.0,473146.0,353402.0,337839.0
Slovenia,1994,1989443.0,963776,1025667,182078.0,190852.0,218415.0,223590.0,234090.0,240584.0,177575.0,176567.0,213509.0,132183.0,372930.0,442005.0,474674.0,354142.0,345692.0
Slovenia,1995,1989872.0,964371,1025501,176975.0,185681.0,217515.0,223923.0,234665.0,240088.0,178986.0,178769.0,217360.0,135910.0,362656.0,441438.0,474753.0,357755.0,353270.0
Slovenia,1996,1988628.0,964816,1023812,171373.0,179562.0,216677.0,224713.0,234173.0,239773.0,180802.0,181277.0,220787.0,139491.0,350935.0,441390.0,473946.0,362079.0,360278.0
Slovenia,1997,1985956.0,965130,1020826,166179.0,174231.0,215176.0,224794.0,232536.0,238480.0,183511.0,185004.0,223424.0,142621.0,340410.0,439970.0,471016.0,368515.0,366045.0
Slovenia,1998,1981629.0,964872,1016757,161290.0,169407.0,213192.0,224164.0,230130.0,236510.0,186653.0,189443.0,225492.0,145348.0,330697.0,437356.0,466640.0,376096.0,370840.0
Slovenia,1999,1983045.0,967130,1015915,157058.0,165171.0,211857.0,223804.0,228427.0,235268.0,190336.0,194566.0,228237.0,148321.0,322229.0,435661.0,463695.0,384902.0,376558.0
Slovenia,2000,1988925.0,970977,1017948,153249.0,161112.0,211204.0,223649.0,227608.0,234896.0,194138.0,199828.0,231749.0,151492.0,314361.0,434853.0,462504.0,393966.0,383241.0
Slovenia,2001,1992060.0,972703,1019357,149592.0,157366.0,210625.0,222962.0,226297.0,232864.0,197998.0,204422.0,234845.0,155089.0,306958.0,433587.0,459161.0,402420.0,389934.0
Slovenia,2002,1994530.0,973484,1021046,145739.0,153201.0,210274.0,222151.0,225153.0,231039.0,201644.0,208490.0,238236.0,158603.0,298940.0,432425.0,456192.0,410134.0,396839.0
Slovenia,2003,1995733.0,973469,1022264,141938.0,149017.0,209638.0,220897.0,224060.0,229471.0,205016.0,212110.0,241612.0,161974.0,290955.0,430535.0,453531.0,417126.0,403586.0
Slovenia,2004,1997012.0,973981,1023031,138783.0,145670.0,208168.0,218923.0,223050.0,228440.0,208321.0,215700.0,244709.0,165248.0,284453.0,427091.0,451490.0,424021.0,409957.0
Slovenia,2005,2000474.0,976479,1023995,136715.0,143758.0,205665.0,216224.0,222285.0,228254.0,211768.0,219628.0,247562.0,168615.0,280473.0,421889.0,450539.0,431396.0,416177.0
Slovenia,2006,2006868.0,981507,1025361,135480.0,142434.0,202373.0,214051.0,221734.0,229570.0,215289.0,223108.0,250485.0,172344.0,277914.0,416424.0,451304.0,438397.0,422829.0
Slovenia,2007,2018122.0,989806,1028316,135794.0,142955.0,198362.0,211246.0,221692.0,232056.0,219115.0,227303.0,253353.0,176246.0,278749.0,409608.0,453748.0,446418.0,429599.0
Slovenia,2008,2021316.0,994571,1026745,136496.0,144016.0,192764.0,206672.0,220763.0,233917.0,221672.0,230426.0,255050.0,179540.0,280512.0,399436.0,454680.0,452098.0,434590.0
South Korea,1970,32240827.0,16191370,16049457,6565031.0,6932798.0,3975051.0,4259825.0,2801890.0,2652320.0,1667452.0,1568956.0,1040033.0,777471.0,13497829.0,8234876.0,5454210.0,3236408.0,1817504.0
South Korea,1971,32882704.0,16506633,16376071,6600240.0,6971306.0,4125713.0,4418166.0,2859933.0,2728537.0,1712609.0,1588293.0,1077576.0,800331.0,13571546.0,8543879.0,5588470.0,3300902.0,1877907.0
South Korea,1972,33505406.0,16813008,16692398,6609625.0,6985286.0,4297052.0,4599144.0,2915517.0,2802879.0,1754328.0,1606189.0,1115876.0,819510.0,13594911.0,8896196.0,5718396.0,3360517.0,1935386.0
South Korea,1973,34103149.0,17107595,16995554,6595927.0,6977407.0,4480229.0,4791688.0,2968615.0,2877188.0,1796258.0,1625356.0,1154525.0,835956.0,13573334.0,9271917.0,5845803.0,3421614.0,1990481.0
South Korea,1974,34692266.0,17398482,17293784,6568838.0,6956928.0,4665680.0,4983412.0,3020492.0,2955783.0,1845178.0,1650941.0,1193596.0,851418.0,13525766.0,9649092.0,5976275.0,3496119.0,2045014.0
South Korea,1975,35280725.0,17689560,17591165,6532293.0,6927173.0,4848343.0,5168434.0,3072034.0,3040632.0,1905051.0,1686286.0,1233444.0,867035.0,13459466.0,10016777.0,6112666.0,3591337.0,2100479.0
South Korea,1976,35848523.0,17970925,17877598,6497165.0,6895069.0,5023679.0,5340896.0,3119434.0,3128753.0,1967354.0,1718368.0,1269966.0,887839.0,13392234.0,10364575.0,6248187.0,3685722.0,2157805.0
South Korea,1977,36411795.0,18250747,18161048,6437016.0,6837834.0,5198998.0,5510588.0,3173845.0,3230621.0,2042672.0,1762511.0,1308517.0,909193.0,13274850.0,10709586.0,6404466.0,3805183.0,2217710.0
South Korea,1978,36969185.0,18528092,18441093,6364289.0,6767869.0,5367871.0,5672108.0,3233251.0,3339678.0,2125720.0,1817192.0,1349962.0,931245.0,13132158.0,11039979.0,6572929.0,3942912.0,2281207.0
South Korea,1979,37534236.0,18809383,18724853,6298763.0,6705113.0,5525660.0,5822744.0,3295642.0,3446747.0,2208890.0,1880474.0,1395898.0,954305.0,13003876.0,11348404.0,6742389.0,4089364.0,2350203.0
South Korea,1980,38123775.0,19102834,19020941,6251591.0,6660670.0,5672330.0,5964210.0,3361312.0,3547342.0,2288049.0,1951810.0,1447659.0,978802.0,12912261.0,11636540.0,6908654.0,4239859.0,2426461.0
South Korea,1981,38723248.0,19401015,19322233,6181217.0,6589853.0,5840931.0,6128866.0,3431969.0,3642610.0,2363077.0,2024346.0,1505039.0,1015340.0,12771070.0,11969797.0,7074579.0,4387423.0,2520379.0
South Korea,1982,39326352.0,19700929,19625423,6140169.0,6547690.0,5987534.0,6274984.0,3501490.0,3725548.0,2430715.0,2101084.0,1565515.0,1051623.0,12687859.0,12262518.0,7227038.0,4531799.0,2617138.0
South Korea,1983,39910403.0,19991591,19918812,6107453.0,6513340.0,6111129.0,6402765.0,3579287.0,3807907.0,2493071.0,2181365.0,1627872.0,1086214.0,12620793.0,12513894.0,7387194.0,4674436.0,2714086.0
South Korea,1984,40405956.0,20238768,20167188,6041678.0,6446294.0,6207256.0,6506401.0,3676571.0,3906885.0,2552420.0,2262784.0,1689263.0,1116404.0,12487972.0,12713657.0,7583456.0,4815204.0,2805667.0
South Korea,1985,40805744.0,20439193,20366551,5926483.0,6331917.0,6277289.0,6585038.0,3801658.0,4035313.0,2611730.0,2345166.0,1749391.0,1141759.0,12258400.0,12862327.0,7836971.0,4956896.0,2891150.0
South Korea,1986,41213674.0,20644939,20568735,5834296.0,6239589.0,6321685.0,6637044.0,3944164.0,4173727.0,2664595.0,2421181.0,1803995.0,1173398.0,12073885.0,12958729.0,8117891.0,5085776.0,2977393.0
South Korea,1987,41621690.0,20851803,20769887,5684498.0,6095701.0,6366206.0,6687746.0,4126196.0,4357449.0,2728780.0,2505138.0,1864207.0,1205769.0,11780199.0,13053952.0,8483645.0,5233918.0,3069976.0
South Korea,1988,42031247.0,21060433,20970814,5504440.0,5925801.0,6403014.0,6729553.0,4333717.0,4570569.0,2799461.0,2594580.0,1930182.0,1239930.0,11430241.0,13132567.0,8904286.0,5394041.0,3170112.0
South Korea,1989,42449038.0,21274032,21175006,5343417.0,5776856.0,6420452.0,6751073.0,4542266.0,4783782.0,2867805.0,2685848.0,2001066.0,1276473.0,11120273.0,13171525.0,9326048.0,5553653.0,3277539.0
South Korea,1990,42869283.0,21489506,21379777,5227957.0,5674263.0,6412736.0,6746392.0,4734820.0,4976428.0,2928353.0,2776796.0,2075911.0,1315627.0,10902220.0,13159128.0,9711248.0,5705149.0,3391538.0
South Korea,1991,43295704.0,21708794,21586910,5084845.0,5555484.0,6409575.0,6744943.0,4934105.0,5164007.0,2993202.0,2872677.0,2165183.0,1371683.0,10640329.0,13154518.0,10098112.0,5865879.0,3536866.0
South Korea,1992,43747962.0,21941585,21806377,5024421.0,5516651.0,6371432.0,6708936.0,5108753.0,5322322.0,3047586.0,2966541.0,2254185.0,1427135.0,10541072.0,13080368.0,10431075.0,6014127.0,3681320.0
South Korea,1993,44194628.0,22171436,22023192,5009268.0,5520976.0,6310232.0,6649706.0,5263859.0,5459534.0,3096219.0,3056722.0,2343614.0,1484498.0,10530244.0,12959938.0,10723393.0,6152941.0,3828112.0
South Korea,1994,44641540.0,22400384,22241156,4982692.0,5513233.0,6251437.0,6592650.0,5417991.0,5599201.0,3150635.0,3145392.0,2438401.0,1549908.0,10495925.0,12844087.0,11017192.0,6296027.0,3988309.0
South Korea,1995,45092991.0,22629992,22462999,4917954.0,5466362.0,6206588.0,6549600.0,5580114.0,5753331.0,3217309.0,3234028.0,2541034.0,1626671.0,10384316.0,12756188.0,11333445.0,6451337.0,4167705.0
South Korea,1996,45524681.0,22847686,22676995,4910527.0,5469106.0,6144095.0,6485631.0,5715352.0,5883454.0,3275603.0,3299872.0,2631418.0,1709623.0,10379633.0,12629726.0,11598806.0,6575475.0,4341041.0
South Korea,1997,45953580.0,23062176,22891404,4836296.0,5402490.0,6107975.0,6449152.0,5863759.0,6033798.0,3349761.0,3370259.0,2733613.0,1806477.0,10238786.0,12557127.0,11897557.0,6720020.0,4540090.0
South Korea,1998,46286503.0,23227384,23059119,4718034.0,5287689.0,6067264.0,6408901.0,6000679.0,6177535.0,3435003.0,3445405.0,2838139.0,1907854.0,10005723.0,12476165.0,12178214.0,6880408.0,4745993.0
South Korea,1999,46616677.0,23391075,23225602,4617304.0,5187210.0,6005511.0,6349371.0,6118474.0,6304213.0,3540618.0,3542368.0,2943695.0,2007913.0,9804514.0,12354882.0,12422687.0,7082986.0,4951608.0
South Korea,2000,47008111.0,23586048,23422063,4561909.0,5130027.0,5917186.0,6265825.0,6217046.0,6412023.0,3674270.0,3673272.0,3051652.0,2104901.0,9691936.0,12183011.0,12629069.0,7347542.0,5156553.0
South Korea,2001,47370164.0,23767110,23603054,4486925.0,5041566.0,5807253.0,6165959.0,6306927.0,6512347.0,3839181.0,3838719.0,3162768.0,2208519.0,9528491.0,11973212.0,12819274.0,7677900.0,5371287.0
South Korea,2002,47644736.0,23904805,23739931,4441035.0,4984199.0,5652612.0,6020425.0,6358729.0,6573441.0,4020403.0,4024008.0,3267152.0,2302732.0,9425234.0,11673037.0,12932170.0,8044411.0,5569884.0
South Korea,2003,47892330.0,24028909,23863421,4412979.0,4943589.0,5480433.0,5858775.0,6384597.0,6608408.0,4214743.0,4223536.0,3370669.0,2394601.0,9356568.0,11339208.0,12993005.0,8438279.0,5765270.0
South Korea,2004,48082519.0,24123278,23959241,4369353.0,4881344.0,5317351.0,5709688.0,6389338.0,6622824.0,4408266.0,4419676.0,3474933.0,2489746.0,9250697.0,11027039.0,13012162.0,8827942.0,5964679.0
South Korea,2005,48184561.0,24171920,24012641,4293843.0,4779250.0,5176752.0,5586812.0,6373483.0,6617015.0,4589145.0,4598728.0,3579418.0,2590115.0,9073093.0,10763564.0,12990498.0,9187873.0,6169533.0
South Korea,2006,48438292.0,24294945,24143347,4207495.0,4672799.0,5075186.0,5505029.0,6366091.0,6616420.0,4785567.0,4785386.0,3709008.0,2715311.0,8880294.0,10580215.0,12982511.0,9570953.0,6424319.0
South Korea,2007,48683638.0,24412339,24271299,4117388.0,4552100.0,5002064.0,5456462.0,6337826.0,6595880.0,4971253.0,4958664.0,3842768.0,2849233.0,8669488.0,10458526.0,12933706.0,9929917.0,6692001.0
South Korea,2008,49054708.0,24591830,24462878,4029649.0,4429663.0,4963928.0,5446495.0,6312581.0,6579075.0,5162980.0,5137845.0,3993740.0,2998752.0,8459312.0,10410423.0,12891656.0,10300825.0,6992492.0
Spain,1970,33814531.0,16499706,17314825,4641051.0,4865629.0,3694843.0,3776442.0,3436262.0,3315579.0,2832541.0,2523436.0,2710128.0,2018620.0,9506680.0,7471285.0,6751841.0,5355977.0,4728748.0
Spain,1971,34224490.0,16709607,17514883,4679609.0,4908909.0,3759913.0,3847638.0,3427790.0,3313522.0,2874825.0,2576075.0,2772746.0,2063463.0,9588518.0,7607551.0,6741312.0,5450900.0,4836209.0
Spain,1972,34604469.0,16906334,17698135,4712857.0,4946935.0,3822769.0,3914713.0,3417816.0,3310565.0,2910678.0,2629833.0,2834015.0,2104288.0,9659792.0,7737482.0,6728381.0,5540511.0,4938303.0
Spain,1973,34988947.0,17106153,17882794,4741835.0,4981049.0,3887515.0,3982390.0,3410048.0,3310799.0,2947712.0,2689049.0,2895684.0,2142866.0,9722884.0,7869905.0,6720847.0,5636761.0,5038550.0
Spain,1974,35373335.0,17305982,18067353,4763348.0,5007964.0,3953683.0,4050973.0,3402468.0,3313212.0,2992810.0,2756062.0,2955044.0,2177771.0,9771312.0,8004656.0,6715680.0,5748872.0,5132815.0
Spain,1975,35757900.0,17505305,18252595,4776629.0,5026652.0,4021223.0,4121158.0,3394199.0,3317335.0,3049607.0,2831514.0,3010937.0,2208646.0,9803281.0,8142381.0,6711534.0,5881121.0,5219583.0
Spain,1976,36137812.0,17701579,18436233,4792105.0,5050133.0,4082313.0,4185250.0,3383000.0,3318221.0,3111785.0,2903952.0,3067030.0,2244023.0,9842238.0,8267563.0,6701221.0,6015737.0,5311053.0
Spain,1977,36511638.0,17894082,18617556,4793492.0,5058929.0,4145799.0,4252845.0,3372184.0,3321697.0,3186094.0,2985259.0,3119987.0,2275352.0,9852421.0,8398644.0,6693881.0,6171353.0,5395339.0
Spain,1978,36864898.0,18075475,18789423,4780717.0,5052536.0,4210899.0,4323166.0,3363197.0,3327695.0,3262311.0,3066331.0,3172299.0,2305747.0,9833253.0,8534065.0,6690892.0,6328642.0,5478046.0
Spain,1979,37191330.0,18242415,18948915,4755260.0,5032223.0,4277912.0,4396182.0,3360228.0,3338039.0,3326237.0,3135260.0,3229278.0,2340711.0,9787483.0,8674094.0,6698267.0,6461497.0,5569989.0
Spain,1980,37491165.0,18394824,19096341,4717645.0,4998403.0,4347292.0,4472095.0,3366623.0,3354497.0,3369895.0,3185684.0,3294886.0,2384145.0,9716048.0,8819387.0,6721120.0,6555579.0,5679031.0
Spain,1981,37758631.0,18529857,19228774,4676973.0,4956326.0,4410917.0,4545771.0,3384736.0,3379959.0,3389561.0,3207748.0,3366587.0,2440053.0,9633299.0,8956688.0,6764695.0,6597309.0,5806640.0
Spain,1982,37986012.0,18643711,19342301,4617343.0,4894197.0,4473541.0,4618143.0,3414977.0,3415923.0,3389777.0,3212119.0,3446663.0,2503329.0,9511540.0,9091684.0,6830900.0,6601896.0,5949992.0
Spain,1983,38171525.0,18735329,19436196,4542097.0,4815385.0,4531945.0,4685603.0,3454489.0,3459550.0,3375416.0,3203024.0,3532249.0,2571767.0,9357482.0,9217548.0,6914039.0,6578440.0,6104016.0
Spain,1984,38330364.0,18811993,19518371,4457738.0,4726478.0,4583506.0,4745156.0,3500189.0,3508089.0,3356693.0,3189235.0,3620245.0,2643035.0,9184216.0,9328662.0,7008278.0,6545928.0,6263280.0
Spain,1985,38469512.0,18877083,19592429,4367320.0,4630445.0,4626573.0,4794991.0,3549668.0,3559495.0,3340159.0,3176431.0,3708709.0,2715721.0,8997765.0,9421564.0,7109163.0,6516590.0,6424430.0
Spain,1986,38584624.0,18928468,19656156,4251982.0,4504828.0,4667928.0,4842332.0,3609991.0,3621249.0,3327474.0,3162675.0,3798781.0,2797384.0,8756810.0,9510260.0,7231240.0,6490149.0,6596165.0
Spain,1987,38684815.0,18970942,19713873,4142954.0,4385441.0,4698061.0,4876631.0,3671647.0,3683107.0,3315597.0,3148763.0,3885614.0,2877000.0,8528395.0,9574692.0,7354754.0,6464360.0,6762614.0
Spain,1988,38766939.0,19003698,19763241,4032798.0,4264547.0,4720006.0,4901724.0,3734071.0,3745539.0,3304459.0,3136208.0,3971907.0,2955680.0,8297345.0,9621730.0,7479610.0,6440667.0,6927587.0
Spain,1989,38827764.0,19026130,19801634,3912511.0,4133278.0,4737865.0,4922490.0,3796902.0,3809496.0,3292507.0,3125845.0,4061849.0,3035021.0,8045789.0,9660355.0,7606398.0,6418352.0,7096870.0
Spain,1990,38867322.0,19039058,19828264,3780487.0,3990772.0,4752938.0,4940499.0,3859091.0,3874632.0,3278720.0,3117956.0,4157028.0,3115199.0,7771259.0,9693437.0,7733723.0,6396676.0,7272227.0
Spain,1991,38966376.0,19082363,19884013,3664188.0,3867480.0,4767126.0,4955325.0,3935255.0,3952114.0,3267626.0,3112446.0,4249818.0,3194998.0,7531668.0,9722451.0,7887369.0,6380072.0,7444816.0
Spain,1992,39157685.0,19172186,19985499,3548427.0,3745778.0,4788047.0,4978339.0,4022464.0,4042139.0,3266494.0,3120880.0,4360067.0,3285050.0,7294205.0,9766386.0,8064603.0,6387374.0,7645117.0
Spain,1993,39361262.0,19269731,20091531,3431338.0,3623832.0,4802713.0,4996241.0,4112004.0,4135737.0,3271366.0,3138287.0,4474110.0,3375634.0,7055170.0,9798954.0,8247741.0,6409653.0,7849744.0
Spain,1994,39549108.0,19361635,20187473,3320002.0,3508952.0,4802795.0,5000415.0,4200372.0,4229084.0,3283998.0,3164356.0,4580306.0,3458828.0,6828954.0,9803210.0,8429456.0,6448354.0,8039134.0
Spain,1995,39724050.0,19449561,20274489,3219768.0,3406492.0,4786017.0,4988539.0,4287222.0,4321850.0,3307395.0,3200684.0,4674087.0,3531996.0,6626260.0,9774556.0,8609072.0,6508079.0,8206083.0
Spain,1996,39889852.0,19535352,20354500,3138051.0,3321939.0,4763464.0,4970333.0,4377851.0,4419570.0,3338021.0,3238398.0,4737113.0,3585112.0,6459990.0,9733797.0,8797421.0,6576419.0,8322225.0
Spain,1997,40057389.0,19624377,20433012,3062087.0,3243574.0,4727432.0,4939428.0,4470366.0,4520961.0,3382620.0,3289791.0,4790507.0,3630623.0,6305661.0,9666860.0,8991327.0,6672411.0,8421130.0
Spain,1998,40223509.0,19715407,20508102,2995447.0,3174715.0,4676441.0,4894485.0,4560800.0,4622137.0,3438388.0,3352407.0,4837026.0,3671663.0,6170162.0,9570926.0,9182937.0,6790795.0,8508689.0
Spain,1999,40386875.0,19808103,20578772,2941410.0,3118813.0,4609443.0,4834471.0,4644308.0,4718402.0,3501320.0,3423013.0,4882291.0,3713404.0,6060223.0,9443914.0,9362710.0,6924333.0,8595695.0
Spain,2000,40567864.0,19912437,20655427,2903782.0,3080213.0,4528541.0,4761317.0,4719822.0,4808726.0,3570444.0,3501118.0,4932838.0,3761063.0,5983995.0,9289858.0,9528548.0,7071562.0,8693901.0
Spain,2001,40850412.0,20069143,20781269,2881783.0,3055181.0,4484923.0,4726252.0,4809947.0,4924026.0,3643290.0,3571757.0,4961326.0,3791927.0,5936964.0,9211175.0,9733973.0,7215047.0,8753253.0
Spain,2002,41431558.0,20374436,21057122,2898104.0,3070936.0,4451474.0,4698844.0,4930643.0,5075207.0,3748532.0,3676256.0,5028369.0,3853193.0,5969040.0,9150318.0,10005850.0,7424788.0,8881562.0
Spain,2003,42187645.0,20767149,21420496,2939552.0,3113380.0,4414737.0,4665169.0,5069834.0,5249438.0,3875264.0,3804614.0,5121109.0,3934548.0,6052932.0,9079906.0,10319272.0,7679878.0,9055657.0
